Nombre,Latitud,Longitud,Direccion,Modalidades,department,municipality,dep_id,mun_id
CENTRO ESCOLAR SAN IGNACIO DE LOYOLA FE Y ALEGRIA,13.04700000,-86.89540000,ESC BERTHA NUÑEZ 2C ARRIBA 1C AL NORTE.,"ALFABETIZACION, PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Somotillo,4,30
CENTRO ESCOLAER COFRADIA,13.04010000,-86.92800000,COMARCA COFRADIA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Somotillo,4,30
CENTRO ESCOLAR LA CEIBA,13.04020000,-86.95310000,LA CEIBA.,PRIMARIA MULTIGRADO,Chinandega,Somotillo,4,30
ANEXO CASA BLANCA,13.08770000,-86.86800000,CASA BLANCA.,"Primaria Comunitaria JYA, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Somotillo,4,30
JOSE DE LA CRUZ MENA NO.2,13.13210000,-86.76720000,DEL CAMPO DE BASEBALL 75 VRAS AL SUR ----RINCONES.,"PRIMARIA MULTIGRADO, Primaria Comunitaria JYA, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Somotillo,4,30
INSTITUTO NACIONAL DIVINA MISERICORDIA,13.04019200,-86.91019300,COSTADO NORTE DEL CEMENTERIO.,"SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR",Chinandega,Somotillo,4,30
ESCUELA CRISTIANA OASIS ECO,13.05005000,-86.90048000,"HOSTAL LA BENDICION 3C AL E, 1C AL N 1/2 AL ESTE.","PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Chinandega,Somotillo,4,30
CENTRO ESCOLAR EL JICOTE,12.86357200,-86.95118600,EMPALME MARAMBERO 10 KM AL OESTE.,PRIMARIA MULTIGRADO,Chinandega,Somotillo,4,30
INSTITUTO NACIONAL VILLA NUEVA,12.96630000,-86.81030000,SALIDA A LAS PILAS.,"SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR",Chinandega,Villanueva,4,35
CENTRO ESCOLAR JERUSALEN,12.95025500,-86.84789500,KM 188 EMPALME VILLANUEVA 1 1/2 CUADRAS AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",Chinandega,Villanueva,4,35
CENTRO ESCOLAR ROSA SARMIENTO,12.83938700,-86.88421500,MATAPALO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Villanueva,4,35
CENTRO ESCOLAR ENMANUEL MONGALO,12.90520000,-86.85306000,CARRETERA CHINANDEGA A SOMOTILLO KM 183½.,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, BACHILLERATO COMUNITARIO DE JYA, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
ESCUELA MIXTA RURAL CAYANLIPE,12.90768900,-86.91361200,EMPALME COYONLIPE 10 AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",Chinandega,Villanueva,4,35
CENTRO ESCOLAR JOSE BENITO MONDRAGON,12.84364100,-86.78253800,EMPALME DE ISRAEL 10 KM AL ESTE.,PRIMARIA REGULAR,Chinandega,Villanueva,4,35
EL ZAPOTE,12.93320300,-86.72642300,DE LA ESC MINA DE AGUA 4 KM AL ESTE.,PRIMARIA MULTIGRADO,Chinandega,Villanueva,4,35
CEN ESC SN RAMON#1 (EL GUAYACAN),12.96833300,-86.75565600,CONTIGUO A IGLESIA CATOLICA.,"PRIMARIA REGULAR, BACHILLERATO COMUNITARIO DE JYA",Chinandega,Villanueva,4,35
CENTRO ESCOLAR FE Y ALEGRIA,12.98501000,-86.79292000,4 KM AL ESTE DE VILLANUEVA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
CENTRO ESCOLAR LAS COLINAS,12.98465600,-86.87355700,1KM AL ESTE DE VILLANUEVA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
SAGRADO CORAZÓN DE JESÚS (DR. AGUSTIN SANTAMARÍA),12.96270000,-86.81810000,FRENTE AL CENTRO DE SALUD.,"PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL, PRIMARIA REGULAR",Chinandega,Villanueva,4,35
CENTRO ESCOLAR DIVINO NIÑO,12.85640000,-86.84310000,SUB EMPALME KM 178 CARRETERA PANAMERICANA 1 KM AL ESTE.,"PREESCOLAR FORMAL, PRIMARIA REGULAR, III CICLO",Chinandega,Villanueva,4,35
LA CONCEPCION,12.87392800,-86.70133900,CORRETERA AL SAUCE27 KM AL ESTE.,"Primaria Comunitaria JYA, PRIMARIA REGULAR, PRIMARIA MULTIGRADO, SECUNDARIA POR ENCUENTRO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Villanueva,4,35
CENTRO ESCOLAR LAS PILAS,13.00401400,-86.76463400,INST AUTONOMO VILLANUEVA 8 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR",Chinandega,Villanueva,4,35
CENTRO ESCOLAR ANDRES CASTRO,13.06552700,-86.77096000,25 KMS AL NORTE DE VILLANUEVA.,"PRIMARIA MULTIGRADO, SECUNDARIA POR ENCUENTRO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Villanueva,4,35
CENTRO ESCOLAR LOS CHUPADEROS,13.00490000,-86.73380000,DE LA ESC. LAS PILAS 5KM AL ESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO",Chinandega,Villanueva,4,35
LA CONSULTA,13.05590500,-86.82939200,15 KM AL NORTE.,PRIMARIA MULTIGRADO,Chinandega,Villanueva,4,35
LAS JOLOTAS,12.99220000,-86.81940000,3 KMS AL NORTE DE VILLANUEVA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
CENTRO ESCOLAR MIGUEL LARREYNAGA,12.93874000,-86.86544000,DEL EMPALME CAYANLIPE 3 KMS AL ESTE.,"PRIMARIA REGULAR, Primaria Comunitaria JYA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
MAYOCUNDA,12.85630000,-86.74360000,CARRETERA MINA EL LIMON.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
MINA DE AGUA,12.93350000,-86.76870000,CARRETERA EL SAUCE 10 KM AL ESTE.,PRIMARIA MULTIGRADO,Chinandega,Villanueva,4,35
CENTRO ESCOLAR LOS TOLOLOS,12.98317200,-86.73420800,DE LA ESC. LA PILAS 5KMS AL SUR ESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Villanueva,4,35
LOS GENIZAROS,12.95870000,-86.71560000,DE LA COMUNIDAD SAN RAMON 12 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO, Primaria Comunitaria JYA, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
EL JOCOTAL,13.09350000,-86.73950000,32 KMT AL NORTE DE VILLANUEVA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
CENTRO ESCOLAR EL TULE,13.02140000,-86.74220000,ESC LA PILAS 5 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
LOS GUACIMITOS,13.04288000,-86.79708100,18 KMS AL NORTE DE VILLANUEVO.,"Primaria Comunitaria JYA, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Villanueva,4,35
INSTITUTO RUBEN DARIO,12.85910000,-86.84600000,DEL SUB EMPALME KMT 178 CARRETERA PANA MERICANA 800 MTS AL ESTE.,SECUNDARIA REGULAR,Chinandega,Villanueva,4,35
RUBEN DARIO,13.00900100,-86.83321600,7 KM AL NORTE DE VILLANUEVA.,"PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA POR ENCUENTRO, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
LA PROVIDENCIA,13.02500000,-86.84450000,10 KM AL NORTE DE VILLANUEVA.,"PRIMARIA MULTIGRADO, III CICLO, Primaria Comunitaria JYA, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Villanueva,4,35
PAUJIL,12.99680000,-86.85200000,EMPALME BECERRO 5 KM AL NORTE DE VILLANUEVA.,"SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Villanueva,4,35
LOS LAURELES,12.93620000,-86.79900000,EMPALME DEL SAUCE 5 KM AL ESTE.,"PREESCOLAR FORMAL, PRIMARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO",Chinandega,Villanueva,4,35
COFRADIA,12.99940000,-86.80340000,5 KM AL NORTE DE VILLANUEVA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
LA PALMA,12.81120000,-86.75340000,37 KM CARRETERA MINA DE LIMON.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
CENTRO ESCOLAR LA NUEVA ESPERANZA,12.95040000,-86.84750000,EL MATO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
CENTRO ESCOLAR AQUESPALAPA,12.82790000,-86.91570000,EMPALME MARIMBERO 3 KM OESTE.,"Primaria Comunitaria JYA, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Villanueva,4,35
CENTRO ESCOLAR EL CONSUELO,12.97070000,-86.69770000,DE LA ESC. LAS PILAS 12 KM AL ESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Villanueva,4,35
CENTRO ESCOLAR SAN RAMON # 2,13.01640000,-86.84840000,SN RAMON #2 BECERRO #3 ENTRADA AL BECERRO 10KM ESTE..,PRIMARIA MULTIGRADO,Chinandega,Villanueva,4,35
CICLO BÁSICO JOSÉ DOLORES ESTRADA,12.93520000,-86.78430000,COMUNIDAD MINA DE AGUA.,SECUNDARIA REGULAR,Chinandega,Villanueva,4,35
INSTITUTO PRIVADO JOSÉ DE LA CRUZ MENA,12.96350000,-86.81650000,DE LA CASA CURAL 1C ARRIBA.,SECUNDARIA REGULAR,Chinandega,Villanueva,4,35
PREESCOLAR BARQUITO DE PAPEL,13.01269100,-86.88405200,CARRETERA A SOMOTILLO.,PREESCOLAR FORMAL MULTINIVEL,Chinandega,Villanueva,4,35
PREESCOLAR PARAISO FELIZ ( JOSÉ BENITO MONDRAGÓN),12.84610000,-86.78297000,EMPALME ISRAEL 10 KM AL ESTE.,"PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL",Chinandega,Villanueva,4,35
ESCUELA JIÑOCUAO,12.95840000,-86.83060000,DEL EMPALME VILLANUEVA 2 KM AL ESTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL",Chinandega,Villanueva,4,35
PAUCASALS,13.01110000,-86.86220000,ENT. BECERRO 3 KM AL ESTE 1 KM AL NORTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
JOSEFA TOLEDO DE AGUERRI,13.01269100,-86.88405200,CARRET. SPMOTILLO KM.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL, PRIMARIA REGULAR",Chinandega,Villanueva,4,35
CENTRO ESCOLAR EL GAMALOTAL,12.98868000,-86.70058100,ASENTAMIENTO SAN RAMON 20KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
CENTRO ESCOLAR SANTA ANITA,13.02621200,-86.81633100,8KM AL NORTE DE VILLANUEVA.,PRIMARIA MULTIGRADO,Chinandega,Villanueva,4,35
CENTRO ESCOLAR LA COYOTERA ANEXO SAN RAMON #1,12.95680000,-86.78040000,FINCA MONTE DE SION 300MTS AL NORTE.,PRIMARIA MULTIGRADO,Chinandega,Villanueva,4,35
CENTRO ESCOLAR SAN JERONIMO #1,12.81905800,-86.68162600,SAN JERONIMO.,PRIMARIA MULTIGRADO,Chinandega,Villanueva,4,35
CENTRO ESCOLAR LOS LAURELES #2,12.93860000,-86.81790000,LAURELES #2.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Villanueva,4,35
CENTRO ESCOLAR EL JICARITO,12.96398500,-86.85186900,EMPALME DE VILLANUEVA 1KM AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
CENTRO ESCOLAR MATA DE CAÑA,12.88010000,-86.84640000,KM 180 CARRETERA A GUASAULE 500MTS AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
INSTITUTO PUBLICO LUIS ALBERTO CABRALES #2,12.96890000,-86.75370000,ESC 1C AL ESTE.,SECUNDARIA REGULAR,Chinandega,Villanueva,4,35
INSTITUTO LUIS ALBERTO CABRALES,13.00410000,-86.76020000,INST. NACIONAL VILLANUEVA 8KM AL ESTE.,"IV CICLO, SECUNDARIA REGULAR, III CICLO",Chinandega,Villanueva,4,35
PREESCOLAR BELLO AMANECER,12.95612100,-86.83234800,"DE LA IGLESIA EVANGELICA SAN MARCOS NO 2, 2C AL NORTE.","PREESCOLAR FORMAL, PREESCOLAR COMUNITARIO",Chinandega,Villanueva,4,35
INSTITUTO NACIONAL JOSE BENITO MONDRAGON,12.84789400,-86.78195000,EMPALME ISRAEL 10KM AL ESTE.,SECUNDARIA REGULAR,Chinandega,Villanueva,4,35
CENTRO ESCOLAR SAN MARCOS,13.01605000,-86.77905000,COMUNIDAD LAS PILAS 3 KILOMETROS AL NORTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Villanueva,4,35
INSTITUTO TECNICO AGROPECUARIO AUGUSTO C. SANDINO,13.01345600,-86.82765500,DE CENTRO RECREATIVO DE VILLANUEVA 6 KILOMETROS AL NORTE.,SECUNDARIA REGULAR,Chinandega,Villanueva,4,35
CENTRO ESCOLAR LAS PALANCAS,12.77019200,-86.70997400,CARRETERA LAS PALANCAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
CENTRO ESCOLAR LOURDES,12.77413800,-86.74929000,COMARCA LOURDES CARRETERA A VILLA NUEVA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Villanueva,4,35
TECOMAPA,12.78417600,-86.69301900,CARRETERA A SANTA PANCHA (FINCA SAN PATRIO 7 KMS AL NORTE).,PRIMARIA MULTIGRADO,Chinandega,Villanueva,4,35
PREESCOLAR ZONA D,11.97317000,-85.17479000,PUENTE LA CRUZ 30 VRS AL SUR.,PREESCOLAR FORMAL,Chontales,Acoyapa,12,109
CENTRO ESCOLAR LA MASCOTA,11.96950000,-85.16808000,ENITEL 3½ CUADRA AL NORTE.,PREESCOLAR FORMAL,Chontales,Acoyapa,12,109
INSTITUTO NACIONAL SAN SEBASTIAN,11.97241600,-85.17611400,FRENTE AL ESTADIO JOSE JOAQUIN TREJOS.,"SECUNDARIA POR ENCUENTRO, PRIMARIA REGULAR, SECUNDARIA REGULAR",Chontales,Acoyapa,12,109
CENTRO ESCOLAR SIMON BOLIVAR,11.96865800,-85.16915100,DE LA IGLESIA CATOLICA 3C AL SUR.,"PRIMARIA REGULAR, PRIM. REGULAR EN EDUC. ESPECIAL, SECUNDARIA REGULAR, PREESCOLAR FORMAL, EBA",Chontales,Acoyapa,12,109
ESCUELA EL LOVAGO,12.00274000,-85.16335000,KM 169 CARRETERA MANAGUA-FRENTE A LA CANCHA.,"SECUNDARIA REGULAR, PRIMARIA REGULAR",Chontales,Acoyapa,12,109
ESCUELA RUBEN DARIO,11.91520100,-85.35133600,COMARCA SAN AGUSTIN.,"PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
ESCUELA LAS PLAZUELAS,11.83676900,-85.25786100,COMARCA SAN AGUSTIN.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
CENTRO ESCOLAR SAN JOSE,11.89441600,-85.31617500,DEL KM 153 CARRETERA AL RAMA 50 KM A LAS PLAZUELAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
ESCUELA EL CORRALITO,11.80366200,-85.25861100,COMARCA SAN AGUSTIN.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
CENTRO ESCOLAR ISLA DEL TERRON,11.73612000,-85.20090000,COMARCA SANTA MARTHA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
ESCUELA SANTA MARTHA NO.1,11.85284000,-85.17381000,COMARCA SANTA MARINA.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO",Chontales,Acoyapa,12,109
ESCUELA SAN LUCAS NORTE,11.96511000,-85.10998000,COMARCA SAN LUCAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
ESCUELA SAN IGNACIO,11.91055000,-85.18766000,COMARCA SAN IGNACIO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
ESCUELA MONTE ALTO,11.75971000,-84.99150000,COMARCA LAS PAVAS.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
CENTRO ESCOLAR LA CONCEPCION,11.78733100,-85.02616400,COMARCA SAN PABLO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
JOSE DOLORES ESTRADA,11.84773900,-85.05004600,CARRETERA SAN CARLOS COMARCA EL ARADO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
ESCUELA SAN PABLO NO. 2,11.78956000,-85.08394000,COMARCA SAN PABLO.,PRIMARIA MULTIGRADO,Chontales,Acoyapa,12,109
ESCUELA ISLA DEL PADRE,11.77454000,-85.24372000,COMARCA SANTA MARTHA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
CENTRO ESCOLAR EL VECINDARIO,11.75546000,-85.03208000,COMARCA SAN PABLO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
ESCUELA EL ZAPOTE,11.78560900,-84.95887000,COMARCA LAS PAVAS.,"SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
ESCUELA EL DIAMANTE,11.92244000,-85.13547000,CARRETERA SAN CARLOS COMARCA SAN IGNACIO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
ESCUELA AGUA BUENA,11.86294000,-85.12639000,SANTHA MARTHA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
CENTRO ESCOLAR SANTA CRUZ,11.91605300,-85.07821000,COMARCA GUANACASTILLO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
ESCUELA LA REFORMA,11.83377000,-84.98064000,COMARCA LAS PAVAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
ESCUELA SAN ISIDRO,11.92043800,-85.24271700,COMARCA SAN IGNACIO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
CENTRO ESCOLAR SANTA ELENA,11.77596200,-85.17878400,COMARCA SANTHA MARTHA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
ESCUELA LA CARRETA,11.78847000,-85.13848000,COMARCA SANTA MARTHA.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
LAS LOMAS,11.95096000,-85.04683000,COMARCA SAN PABLO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
POTRERILLO,11.88640800,-85.37812600,COMARCA SAN AGUSTIN.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
SAN UBALDO,11.84951800,-85.31806400,COMARCA SAN  AGUSTIN.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
CENTRO ESCOLAR LAS CAÑAS,11.96916100,-85.26192900,COMARCA SAN AGUSTIN.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
CENTRO ESCOLAR QUINTANA,11.96422700,-85.32311700,COMARCA SAN AGUSTIN.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
CENTRO ESCOLAR MONTIEL,11.86570000,-85.25190000,COMARCA SAN AGUSTIN.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
CENTRO ESCOLAR SAN ESTEBAN,11.86465000,-84.98050000,COMARCA LAS PAVAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
CENTRO ESCOLAR LA TIGRA,11.82796500,-85.19473900,COMARCA SANTA MARTHA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
CENTRO ESCOLAR EL CHINAL,11.85041900,-84.91986700,COMARCAS LAS PAVAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, PRIMARIA MULTIGRADO, IV CICLO",Chontales,Acoyapa,12,109
CENTRO ESCOLAR PUERTAS ROJAS,11.87328000,-85.01511000,COMARCA GUANACASTILLO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
CENTRO ESCOLAR LA MANGA,11.88947600,-84.83832700,COMARCA LA MANGA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
CENTRO ESCOLAR EL CHARCO,11.80655000,-84.92222000,COMARCA LA PAVAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
CENTRO ESCOLAR ISLA DE TIERRA,11.77035000,-85.20799000,COMARCA SANTA MARTHA 40 KM SUROESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
CENTRO ESCOLAR EL ARRAYAN,11.86772900,-85.06769700,COMARCA GUANACASTILLO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
CENTRO ESCOLAR EL RAYO,11.98514000,-85.34489600,COMARCA SAN AGUSTIN.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
LA FLOR,11.90843500,-85.04025600,COMARCA GUANACASTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
SAN GREGORIO,11.94720000,-85.10464900,COMARCA SAN LUCAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
BAVIERA,11.96993000,-85.16354000,DEL CENTRO DE SALUD 1C NORTE ½C AL ESTE.,PREESCOLAR FORMAL MULTINIVEL,Chontales,Acoyapa,12,109
LA ESPERANZA,11.82010000,-84.88966000,BARRO NEGRO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
LA CORONA,11.94825200,-85.29865700,SAN AGUSTIN.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
LA GUAYABITA,11.94921000,-85.22221000,SAN AGUSTIN.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
MONTE GRANDE II,12.00968900,-85.24061700,COMARCA SAN AGUISTIN DE ACOYAPA 15 KM AL NORTE.,PREESCOLAR FORMAL MULTINIVEL,Chontales,Acoyapa,12,109
EL PITAL,11.86204000,-84.83919600,LA MANGA.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
NUESTRA SEÑORA DE FATIMA,11.91034900,-85.32455000,COMARCA SAN AGUSTI ACOYAPA 50 KMS AL SUR OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
ESC. JACINTO,11.75159000,-85.21999000,COMARCA SAN AGUSTIN ACOYAPA 62 KM AL SUROESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
ESC. GUARDABARRANCO,11.87052600,-84.94988000,COMARCA LAS PAVAS ACOYAPA 40 KMS AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
ESC. SANTA MARIA,11.94051300,-85.00307100,COMARCA GUANACASTILLO ACOYAPA 36 KM AL ESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Acoyapa,12,109
ESC. RAFAELA HERRERA,11.88359100,-85.36306000,COMARCA SAN AGUSTIN ACOYAPA 46 KM SUR OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
ESC. SAN SEBASTIAN,11.97123000,-85.19123000,COMARCA SAN IGNACIO ACOYAPA 20 KM AL SUROESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
CENTRO ESCOLAR EL SOCORO,11.85533000,-85.20343000,CMCA. SANTA MARTHA ACOYAPA 30 KM AL SUR.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Acoyapa,12,109
